aluno_anon,opcao,unidade,g,h,bairro_fam,situacao,pontos,irmao,pais_menor18
aluno_0119537,3,0101601,Maternal I,Parcial,CAJU,Cancelado pelo sistema,0,0,0
aluno_0119537,4,0107609,Maternal I,Parcial,CAJU,Cancelado pelo sistema,0,0,0
aluno_0119537,5,0101606,Maternal I,Parcial,CAJU,Cancelado pelo sistema,0,0,0
aluno_0119538,1,0205602,Maternal I,Integral,COPACABANA,Confirmado,2,0,0
aluno_0119540,1,10009,Maternal I,Integral,SEPETIBA,Confirmado,57,0,1
aluno_0119541,1,0625611,Maternal I,Integral,ACARI,Cancelado pelo sistema,53,1,0
aluno_0119541,2,0625612,Maternal I,Integral,ACARI,Cancelado pelo sistema,53,1,0
aluno_0119541,3,06006,Maternal I,Integral,ACARI,Cancelado pelo sistema,53,1,0
aluno_0119548,1,0716612,Maternal I,Integral,JACAREPAGUA,Confirmado,2,1,0
aluno_0119548,2,0716806,Maternal I,Integral,JACAREPAGUA,Cancelado pelo sistema,2,1,0
aluno_0119549,1,04038,Maternal I,Integral,PENHA CIRCULAR,Confirmado,53,0,0
aluno_0119549,2,04005,Maternal I,Integral,PENHA CIRCULAR,Cancelado pelo sistema,53,0,0
aluno_0119551,1,0625615,Maternal I,Integral,ACARI,Cancelado pelo sistema,4,0,1
aluno_0119551,2,0625612,Maternal I,Integral,ACARI,Cancelado pelo sistema,4,0,1
aluno_0119551,3,0625611,Maternal I,Integral,ACARI,Cancelado pelo sistema,4,0,1
aluno_0119551,4,06006,Maternal I,Integral,ACARI,Cancelado pelo sistema,4,0,1
aluno_0119551,5,06007,Maternal I,Integral,ACARI,Cancelado pelo sistema,4,0,1
aluno_0119556,1,0817810,Maternal I,Integral,BANGU,Confirmado,0,0,0
aluno_0119556,2,0817802,Maternal I,Integral,BANGU,Cancelado pelo sistema,0,0,0
aluno_0119556,3,0817804,Maternal I,Integral,BANGU,Cancelado pelo sistema,0,0,0
aluno_0119559,1,0724601,Maternal I,Integral,GRUMARI,Cancelado pelo sistema,0,0,0
aluno_0119559,2,0724808,Maternal I,Integral,GRUMARI,Confirmado,0,0,0
aluno_0119559,3,0724806,Maternal I,Integral,GRUMARI,Cancelado pelo sistema,0,0,0
aluno_0119559,4,0724803,Maternal I,Integral,GRUMARI,Cancelado pelo sistema,0,0,0
aluno_0119560,1,0716613,Maternal I,Integral,CAMORIM,Cancelado pelo sistema,4,0,0
aluno_0119560,2,0724606,Maternal I,Integral,CAMORIM,Confirmado,4,0,0
aluno_0119560,3,0724605,Maternal I,Integral,CAMORIM,Cancelado pelo sistema,4,0,0
aluno_0119560,4,07015,Maternal I,Integral,CAMORIM,Cancelado na confirmacao,4,0,0
aluno_0119560,5,07001,Maternal I,Integral,CAMORIM,Cancelado pelo sistema,4,0,0
aluno_0119566,1,08013,Maternal I,Integral,REALENGO,Confirmado,0,0,0
aluno_0119566,2,08010,Maternal I,Integral,REALENGO,Cancelado pelo sistema,0,0,0
aluno_0119566,3,08006,Maternal I,Integral,REALENGO,Cancelado pelo sistema,0,0,0
aluno_0119566,4,0833601,Maternal I,Integral,REALENGO,Cancelado pelo sistema,0,0,0
aluno_0119566,5,08017,Maternal I,Integral,REALENGO,Cancelado pelo sistema,0,0,0
aluno_0119568,1,05014,Maternal I,Integral,MARECHAL HERMES,Cancelado na confirmacao,6,0,0
aluno_0119568,2,05013,Maternal I,Integral,MARECHAL HERMES,Lista de espera,6,0,0
aluno_0119568,3,0515607,Maternal I,Integral,MARECHAL HERMES,Cancelado na confirmacao,6,0,0
aluno_0119569,1,09029,Maternal I,Integral,GUARATIBA,Confirmado,51,0,0
aluno_0119569,1,1026604,Maternal I,Parcial,GUARATIBA,Cancelado pelo sistema,51,0,0
aluno_0119569,2,10084,Maternal I,Integral,GUARATIBA,Cancelado pelo sistema,51,0,0
aluno_0119569,3,1026805,Maternal I,Integral,GUARATIBA,Cancelado pelo sistema,51,0,0
aluno_0119572,1,07037,Maternal I,Integral,TANQUE,Cancelado na confirmacao,53,0,0
aluno_0119573,1,08019,Maternal I,Integral,REALENGO,Confirmado,0,0,0
aluno_0119575,1,04047,Maternal I,Integral,OLARIA,Confirmado,0,0,0
aluno_0119575,2,04043,Maternal I,Integral,OLARIA,Cancelado pelo sistema,0,0,0
aluno_0119577,1,09035,Maternal I,Integral,CAMPO GRANDE,Confirmado,0,0,0
aluno_0119579,1,02032,Maternal I,Integral,LEBLON,Confirmado,0,0,0
aluno_0119579,2,02053,Maternal I,Integral,LEBLON,Cancelado pelo sistema,0,0,0
aluno_0119579,3,02063,Maternal I,Integral,LEBLON,Cancelado pelo sistema,0,0,0
aluno_0119579,4,02016,Maternal I,Integral,LEBLON,Cancelado pelo sistema,0,0,0
aluno_0119581,1,06016,Maternal I,Integral,RICARDO DE ALBUQUERQUE,Lista de espera,9,0,0
aluno_0119581,1,02005,Maternal I,Integral,RICARDO DE ALBUQUERQUE,Cancelado,9,0,0
aluno_0119582,1,10024,Maternal I,Integral,SANTA CRUZ,Confirmado,2,0,0
aluno_0119583,1,04018,Maternal I,Integral,BONSUCESSO,Confirmado,0,0,0
aluno_0119583,2,04035,Maternal I,Integral,BONSUCESSO,Cancelado pelo sistema,0,0,0
aluno_0119583,3,04012,Maternal I,Integral,BONSUCESSO,Cancelado pelo sistema,0,0,0
aluno_0119583,4,04050,Maternal I,Integral,BONSUCESSO,Cancelado pelo sistema,0,0,0
aluno_0119583,5,04044,Maternal I,Integral,BONSUCESSO,Cancelado pelo sistema,0,0,0
aluno_0119584,1,02045,Maternal I,Integral,IPANEMA,Confirmado,0,0,0
aluno_0119584,2,02032,Maternal I,Integral,IPANEMA,Cancelado pelo sistema,0,0,0
aluno_0119584,3,02053,Maternal I,Integral,IPANEMA,Cancelado pelo sistema,0,0,0
aluno_0119584,4,0205601,Maternal I,Integral,IPANEMA,Cancelado pelo sistema,0,0,0
aluno_0119584,5,0206606,Maternal I,Integral,IPANEMA,Cancelado pelo sistema,0,0,0
aluno_0119585,1,0817605,Maternal I,Integral,SENADOR CAMARA,Confirmado,0,1,0
aluno_0119587,1,05013,Maternal I,Integral,OSWALDO CRUZ,Confirmado,59,1,0
aluno_0119587,2,05016,Maternal I,Integral,OSWALDO CRUZ,Cancelado pelo sistema,59,1,0
aluno_0119590,1,0716821,Maternal I,Integral,TAQUARA,Cancelado na confirmacao,0,0,0
aluno_0119590,2,07042,Maternal I,Integral,TAQUARA,Cancelado na confirmacao,0,0,0
aluno_0119590,3,0734601,Maternal I,Integral,TAQUARA,Cancelado na confirmacao,0,0,0
aluno_0119590,4,0724804,Maternal I,Integral,TAQUARA,Cancelado na confirmacao,0,0,0
aluno_0119590,5,0716609,Maternal I,Integral,TAQUARA,Cancelado na confirmacao,0,0,0
aluno_0119593,1,01004,Maternal I,Integral,SANTA TERESA,Confirmado,53,1,0
aluno_0119593,2,01007,Maternal I,Integral,SANTA TERESA,Cancelado pelo sistema,53,1,0
aluno_0119597,1,10075,Maternal I,Integral,SANTA CRUZ,Confirmado,57,0,0
aluno_0119599,1,0918621,Maternal I,Integral,CAMPO GRANDE,Cancelado pelo sistema,0,0,0
aluno_0119599,2,0918606,Maternal I,Integral,CAMPO GRANDE,Confirmado,0,0,0
aluno_0119601,1,0817609,Maternal I,Parcial,BANGU,Confirmado,0,0,0
aluno_0119601,2,0817616,Maternal I,Parcial,BANGU,Cancelado pelo sistema,0,0,0
aluno_0119602,1,01009,Maternal I,Integral,RIBEIRA,Cancelado na confirmacao,0,0,0
aluno_0119602,1,02042,Maternal I,Integral,RIBEIRA,Confirmado,0,0,0
aluno_0119602,2,0102604,Maternal I,Integral,RIBEIRA,Cancelado na confirmacao,0,0,0
aluno_0119602,2,0204602,Maternal I,Integral,RIBEIRA,Cancelado pelo sistema,0,0,0
aluno_0119607,1,0716606,Maternal I,Integral,CIDADE DE DEUS,Cancelado pelo sistema,53,0,0
aluno_0119607,1,07007,Maternal I,Integral,CIDADE DE DEUS,Confirmado,6,0,0
aluno_0119607,2,0734801,Maternal I,Integral,CIDADE DE DEUS,Cancelado pelo sistema,53,0,0
aluno_0119607,3,0734802,Maternal I,Integral,CIDADE DE DEUS,Cancelado pelo sistema,53,0,0
aluno_0119607,4,0734601,Maternal I,Integral,CIDADE DE DEUS,Cancelado pelo sistema,53,0,0
aluno_0119607,5,0734805,Maternal I,Integral,CIDADE DE DEUS,Cancelado pelo sistema,53,0,0
aluno_0119610,1,07042,Maternal I,Integral,JACAREPAGUA,Confirmado,55,0,0
aluno_0119610,2,0716802,Maternal I,Integral,JACAREPAGUA,Cancelado pelo sistema,55,0,0
aluno_0119610,3,0716821,Maternal I,Integral,JACAREPAGUA,Cancelado pelo sistema,55,0,0
aluno_0119611,1,03012,Maternal I,Integral,QUINTINO BOCAIUVA,Confirmado,59,1,1
aluno_0119611,2,03028,Maternal I,Integral,QUINTINO BOCAIUVA,Cancelado pelo sistema,59,1,1
aluno_0119611,3,0313802,Maternal I,Integral,QUINTINO BOCAIUVA,Cancelado pelo sistema,59,1,1
aluno_0119611,4,03025,Maternal I,Integral,QUINTINO BOCAIUVA,Cancelado pelo sistema,59,1,1
aluno_0119611,5,03032,Maternal I,Integral,QUINTINO BOCAIUVA,Cancelado pelo sistema,59,1,1
aluno_0119612,1,11006,Maternal I,Integral,COCOTA,Confirmado,55,0,0
aluno_0119612,2,1120606,Maternal I,Integral,COCOTA,Cancelado pelo sistema,55,0,0
aluno_0119613,1,04042,Maternal I,Integral,PENHA CIRCULAR,Confirmado,0,0,0
aluno_0119614,1,0515601,Maternal I,Integral,TURIACU,Cancelado na confirmacao,62,1,0
aluno_0119614,2,0515807,Maternal I,Integral,TURIACU,Cancelado na confirmacao,62,1,0
aluno_0119616,1,0716818,Maternal I,Integral,GARDENIA AZUL,Cancelado pelo sistema,51,0,0
aluno_0119616,2,0716808,Maternal I,Integral,GARDENIA AZUL,Confirmado,51,0,0
aluno_0119616,3,0716819,Maternal I,Integral,GARDENIA AZUL,Cancelado pelo sistema,51,0,0
aluno_0119618,1,0716601,Maternal I,Integral,JACAREPAGUA,Lista de espera,2,0,0
aluno_0119618,2,0716609,Maternal I,Integral,JACAREPAGUA,Lista de espera,2,0,0
aluno_0119618,3,0716812,Maternal I,Integral,JACAREPAGUA,Lista de espera,2,0,0
aluno_0119618,4,0716814,Maternal I,Parcial,JACAREPAGUA,Lista de espera,2,0,0
aluno_0119619,1,03037,Maternal I,Integral,PILARES,Confirmado,51,0,0
aluno_0119620,1,0716609,Maternal I,Integral,ANIL,Lista de espera,55,1,0
aluno_0119620,2,0716601,Maternal I,Integral,ANIL,Lista de espera,55,1,0
aluno_0119620,3,0716814,Maternal I,Parcial,ANIL,Lista de espera,55,1,0
aluno_0119622,1,1019625,Maternal I,Integral,SEPETIBA,Cancelado na confirmacao,5,1,0
aluno_0119622,2,1019626,Maternal I,Integral,SEPETIBA,Cancelado na confirmacao,5,1,0
aluno_0119624,1,0102606,Maternal I,Integral,CENTRO,Confirmado,51,0,0
aluno_0119624,2,0102605,Maternal I,Integral,CENTRO,Cancelado pelo sistema,51,0,0
aluno_0119624,3,0102604,Maternal I,Integral,CENTRO,Cancelado pelo sistema,51,0,0
aluno_0119624,4,0101607,Maternal I,Integral,CENTRO,Cancelado pelo sistema,51,0,0
aluno_0119625,1,07045,Maternal I,Integral,GARDENIA AZUL,Cancelado pelo sistema,51,0,0
aluno_0119625,2,07019,Maternal I,Integral,GARDENIA AZUL,Cancelado pelo sistema,51,0,0
aluno_0119625,3,0716604,Maternal I,Integral,GARDENIA AZUL,Cancelado pelo sistema,51,0,0
aluno_0119626,1,0716613,Maternal I,Integral,DO CARMO,Lista de espera,53,0,0
aluno_0119626,1,0204602,Maternal I,Integral,DO CARMO,Cancelado na confirmacao,53,0,0
aluno_0119626,2,0204601,Maternal I,Integral,DO CARMO,Cancelado na confirmacao,53,0,0
aluno_0119626,3,02029,Maternal I,Integral,DO CARMO,Cancelado na confirmacao,53,0,0
aluno_0119626,4,02015,Maternal I,Integral,DO CARMO,Cancelado,53,0,0
aluno_0119627,1,02055,Maternal I,Integral,COPACABANA,Confirmado,4,0,0
aluno_0119627,2,0205601,Maternal I,Integral,COPACABANA,Cancelado pelo sistema,4,0,0
aluno_0119627,3,0205602,Maternal I,Integral,COPACABANA,Cancelado na confirmacao,4,0,0
aluno_0119627,4,02039,Maternal I,Integral,COPACABANA,Cancelado pelo sistema,4,0,0
aluno_0119627,5,0206606,Maternal I,Integral,COPACABANA,Cancelado pelo sistema,4,0,0
aluno_0119629,1,07011,Maternal I,Integral,BARRA DA TIJUCA,Confirmado,2,1,0
aluno_0119631,1,0716609,Maternal I,Integral,ANIL,Cancelado pelo sistema,55,0,0
aluno_0119631,2,0716601,Maternal I,Integral,ANIL,Confirmado,55,0,0
aluno_0119631,3,0716814,Maternal I,Parcial,ANIL,Cancelado pelo sistema,55,0,0
aluno_0119631,4,0716812,Maternal I,Integral,ANIL,Cancelado pelo sistema,55,0,0
aluno_0119631,5,0724804,Maternal I,Integral,ANIL,Cancelado pelo sistema,55,0,0
aluno_0119634,1,07004,Maternal I,Integral,CIDADE DE DEUS,Confirmado,0,0,0
aluno_0119634,2,07007,Maternal I,Integral,CIDADE DE DEUS,Cancelado pelo sistema,0,0,0
aluno_0119634,3,07037,Maternal I,Integral,CIDADE DE DEUS,Cancelado pelo sistema,0,0,0
aluno_0119636,1,0833806,Maternal I,Parcial,REALENGO,Confirmado,0,0,0
aluno_0119641,1,0430803,Maternal I,Integral,MARE,Confirmado,53,0,0
aluno_0119642,1,09017,Maternal I,Integral,CAMPO GRANDE,Confirmado,0,0,0
aluno_0119643,1,09046,Maternal I,Integral,SANTISSIMO,Lista de espera,0,0,0
aluno_0119643,2,09013,Maternal I,Integral,SANTISSIMO,Cancelado na confirmacao,0,0,0
aluno_0119643,3,0918836,Maternal I,Integral,SANTISSIMO,Cancelado na confirmacao,0,0,0
aluno_0119643,4,09045,Maternal I,Integral,SANTISSIMO,Lista de espera,0,0,0
aluno_0119644,1,08025,Maternal I,Integral,VILA VALQUEIRE,Confirmado,51,0,0
aluno_0119644,1,0716611,Maternal I,Integral,VILA VALQUEIRE,Cancelado pelo sistema,51,0,0
aluno_0119644,2,07038,Maternal I,Integral,VILA VALQUEIRE,Cancelado pelo sistema,51,0,0
aluno_0119644,3,0716816,Maternal I,Integral,VILA VALQUEIRE,Cancelado pelo sistema,51,0,0
aluno_0119644,4,0716815,Maternal I,Parcial,VILA VALQUEIRE,Cancelado pelo sistema,51,0,0
aluno_0119645,1,0716601,Maternal I,Integral,JACAREPAGUA,Lista de espera,57,0,0
aluno_0119645,2,0716609,Maternal I,Integral,JACAREPAGUA,Lista de espera,57,0,0
aluno_0119645,3,0716812,Maternal I,Integral,JACAREPAGUA,Lista de espera,57,0,0
aluno_0119645,4,0716814,Maternal I,Parcial,JACAREPAGUA,Lista de espera,57,0,0
aluno_0119645,5,0724804,Maternal I,Integral,JACAREPAGUA,Lista de espera,57,0,0
aluno_0119646,1,08014,Maternal I,Integral,BANGU,Confirmado,0,0,0
aluno_0119646,1,09036,Maternal I,Integral,BANGU,Cancelado pelo sistema,0,0,0
aluno_0119646,2,0817801,Maternal I,Integral,BANGU,Cancelado pelo sistema,0,0,0
aluno_0119649,1,0107601,Maternal I,Integral,BENFICA,Confirmado,0,0,0
aluno_0119650,1,08021,Maternal I,Integral,REALENGO,Cancelado pelo sistema,53,0,0
aluno_0119650,2,0817613,Maternal I,Integral,REALENGO,Cancelado pelo sistema,53,0,0
aluno_0119650,3,0817606,Maternal I,Integral,REALENGO,Confirmado,53,0,0
aluno_0119651,1,0833808,Maternal I,Integral,REALENGO,Cancelado pelo sistema,53,0,0
aluno_0119651,1,09013,Maternal I,Integral,REALENGO,Cancelado pelo sistema,53,0,0
aluno_0119651,2,0833809,Maternal I,Integral,REALENGO,Confirmado,53,0,0
aluno_0119651,2,09046,Maternal I,Integral,REALENGO,Cancelado pelo sistema,53,0,0
aluno_0119652,1,0918607,Maternal I,Integral,CAMPO GRANDE,Cancelado pelo sistema,57,0,0
aluno_0119652,2,0918813,Maternal I,Integral,CAMPO GRANDE,Cancelado pelo sistema,57,0,0
aluno_0119652,3,0918821,Maternal I,Integral,CAMPO GRANDE,Cancelado pelo sistema,57,0,0
aluno_0119652,4,0918613,Maternal I,Integral,CAMPO GRANDE,Cancelado pelo sistema,57,0,0
aluno_0119654,1,0102606,Maternal I,Integral,CENTRO,Cancelado na confirmacao,55,0,0
aluno_0119654,2,0102605,Maternal I,Integral,CENTRO,Cancelado na confirmacao,55,0,0
aluno_0119654,3,0102604,Maternal I,Integral,CENTRO,Cancelado na confirmacao,55,0,0
aluno_0119654,4,0102602,Maternal I,Integral,CENTRO,Cancelado na confirmacao,55,0,0
aluno_0119654,5,0103607,Maternal I,Parcial,CENTRO,Cancelado na confirmacao,55,0,0
aluno_0119657,1,0430604,Maternal I,Integral,MARE,Cancelado pelo sistema,0,1,1
aluno_0119657,2,0430605,Maternal I,Integral,MARE,Confirmado,0,1,1
aluno_0119657,3,0430603,Maternal I,Integral,MARE,Cancelado pelo sistema,0,1,1
aluno_0119658,1,02039,Maternal I,Integral,COPACABANA,Lista de espera,59,0,0
aluno_0119659,1,09046,Maternal I,Integral,SANTISSIMO,Cancelado pelo sistema,53,0,0
aluno_0119659,1,1026805,Maternal I,Integral,SANTISSIMO,Cancelado pelo sistema,53,0,0
aluno_0119659,2,0918808,Maternal I,Integral,SANTISSIMO,Confirmado,53,0,0
aluno_0119661,1,0918833,Maternal I,Integral,COSMOS,Cancelado pelo sistema,53,1,0
aluno_0119661,2,0918806,Maternal I,Integral,COSMOS,Confirmado,53,1,0
aluno_0119663,1,0918812,Maternal I,Integral,INHOAIBA,Confirmado,2,1,0
aluno_0119663,2,0918615,Maternal I,Integral,INHOAIBA,Cancelado pelo sistema,2,1,0
aluno_0119667,1,0716809,Maternal I,Integral,PRACA SECA,Confirmado,53,1,0
aluno_0119668,1,0515608,Maternal I,Integral,TURIACU,Confirmado,57,1,0
aluno_0119668,2,0515605,Maternal I,Integral,TURIACU,Cancelado na confirmacao,57,1,0
aluno_0119668,3,0515601,Maternal I,Integral,TURIACU,Cancelado na confirmacao,57,1,0
aluno_0119671,1,02036,Maternal I,Integral,ROCINHA,Cancelado pelo sistema,51,1,0
aluno_0119671,2,02034,Maternal I,Integral,ROCINHA,Confirmado,51,1,0
aluno_0119671,3,02054,Maternal I,Integral,ROCINHA,Cancelado pelo sistema,51,1,0
aluno_0119671,4,02012,Maternal I,Integral,ROCINHA,Cancelado pelo sistema,51,1,0
aluno_0119671,5,02006,Maternal I,Integral,ROCINHA,Cancelado pelo sistema,51,1,0
aluno_0119672,1,09021,Maternal I,Integral,COSMOS,Confirmado,0,0,0
aluno_0119676,1,0622801,Maternal I,Integral,GUADALUPE,Lista de espera,2,1,0
aluno_0119682,1,0514607,Maternal I,Integral,VAZ LOBO,Cancelado na confirmacao,53,1,0
aluno_0119682,2,05009,Maternal I,Integral,VAZ LOBO,Lista de espera,53,1,0
aluno_0119684,1,0208803,Maternal I,Integral,TIJUCA,Cancelado na confirmacao,51,1,0
aluno_0119685,1,0817801,Maternal I,Integral,BANGU,Cancelado pelo sistema,53,1,0
aluno_0119685,2,0817202,Maternal I,Integral,BANGU,Cancelado pelo sistema,53,1,0
aluno_0119685,3,08027,Maternal I,Integral,BANGU,Cancelado pelo sistema,53,1,0
aluno_0119685,4,08014,Maternal I,Integral,BANGU,Cancelado pelo sistema,53,1,0
aluno_0119687,1,0817604,Maternal I,Integral,BANGU,Cancelado na confirmacao,53,0,0
aluno_0119689,1,10020,Maternal I,Integral,SANTA CRUZ,Confirmado,53,0,0
aluno_0119689,2,10070,Maternal I,Integral,SANTA CRUZ,Cancelado pelo sistema,53,0,0
aluno_0119692,1,06015,Maternal I,Integral,COELHO DA ROCHA,Confirmado,0,0,0
aluno_0119698,1,0204602,Maternal I,Integral,CATETE,Confirmado,53,0,0
aluno_0119701,1,0410801,Maternal I,Integral,MANGUINHOS,Confirmado,0,0,0
aluno_0119704,1,0625605,Maternal I,Integral,PAVUNA,Cancelado pelo sistema,53,1,0
aluno_0119704,2,06015,Maternal I,Integral,PAVUNA,Confirmado,53,1,0
aluno_0119705,1,1019601,Maternal I,Integral,SANTA CRUZ,Confirmado,53,1,0
aluno_0119705,2,1019604,Maternal I,Integral,SANTA CRUZ,Cancelado pelo sistema,53,1,0
aluno_0119708,1,03006,Maternal I,Integral,ENGENHO DE DENTRO,Cancelado,4,1,0
aluno_0119708,2,0313805,Maternal I,Integral,ENGENHO DE DENTRO,Cancelado,4,1,0
aluno_0119710,1,0514606,Maternal I,Integral,VICENTE DE CARVALHO,Confirmado,51,0,0
aluno_0119711,1,08013,Maternal I,Integral,PADRE MIGUEL,Confirmado,53,1,0
aluno_0119711,2,08010,Maternal I,Integral,PADRE MIGUEL,Cancelado pelo sistema,53,1,0
aluno_0119714,1,03009,Maternal I,Integral,OLARIA,Confirmado,0,0,0
aluno_0119715,1,0716609,Maternal I,Integral,JACAREPAGUA,Lista de espera,0,0,0
aluno_0119715,2,0716814,Maternal I,Parcial,JACAREPAGUA,Lista de espera,0,0,0
aluno_0119715,3,0716601,Maternal I,Integral,JACAREPAGUA,Lista de espera,0,0,0
aluno_0119718,1,08016,Maternal I,Integral,REALENGO,Confirmado,2,1,0
aluno_0119720,1,0716613,Maternal I,Integral,JACAREPAGUA,Cancelado pelo sistema,0,0,0
aluno_0119720,2,0716603,Maternal I,Integral,JACAREPAGUA,Cancelado pelo sistema,0,0,0
aluno_0119720,3,07034,Maternal I,Integral,JACAREPAGUA,Cancelado pelo sistema,0,0,0
aluno_0119720,4,0716813,Maternal I,Integral,JACAREPAGUA,Cancelado pelo sistema,0,0,0
aluno_0119720,5,0716824,Maternal I,Integral,JACAREPAGUA,Confirmado,0,0,0
aluno_0119722,1,09034,Maternal I,Integral,CAMPO GRANDE,Cancelado pelo sistema,0,0,0
aluno_0119722,2,09029,Maternal I,Integral,CAMPO GRANDE,Cancelado,0,0,0
aluno_0119722,3,09036,Maternal I,Integral,CAMPO GRANDE,Cancelado pelo sistema,0,0,0
aluno_0119722,4,09008,Maternal I,Integral,CAMPO GRANDE,Cancelado pelo sistema,0,0,0
aluno_0119722,5,09043,Maternal I,Integral,CAMPO GRANDE,Cancelado na confirmacao,0,0,0
aluno_0119724,1,0833806,Maternal I,Parcial,PADRE MIGUEL,Cancelado pelo sistema,2,0,0
aluno_0119724,2,08013,Maternal I,Integral,PADRE MIGUEL,Confirmado,2,0,0
aluno_0119728,1,0430805,Maternal I,Integral,MARE,Cancelado pelo sistema,51,1,0
aluno_0119728,2,0430802,Maternal I,Integral,MARE,Confirmado,51,1,0
aluno_0119728,3,0430815,Maternal I,Integral,MARE,Cancelado pelo sistema,51,1,0
aluno_0119729,1,02018,Maternal I,Integral,ITANHANGA,Confirmado,0,0,0
aluno_0119730,1,1019801,Maternal I,Integral,SANTA CRUZ,Cancelado pelo sistema,53,1,0
aluno_0119730,2,1019815,Maternal I,Parcial,SANTA CRUZ,Confirmado,53,1,0
aluno_0119730,3,10082,Maternal I,Integral,SANTA CRUZ,Cancelado pelo sistema,53,1,0
aluno_0119730,4,1019631,Maternal I,Integral,SANTA CRUZ,Cancelado pelo sistema,53,1,0
aluno_0119732,1,0625606,Maternal I,Integral,COSTA BARROS,Cancelado,65,1,0
aluno_0119736,1,0625608,Maternal I,Integral,IRAJA,Cancelado pelo sistema,3,1,0
aluno_0119736,2,0625615,Maternal I,Integral,IRAJA,Cancelado na confirmacao,3,1,0
aluno_0119736,3,0625612,Maternal I,Integral,IRAJA,Cancelado pelo sistema,3,1,0
aluno_0119736,4,0625611,Maternal I,Integral,IRAJA,Cancelado pelo sistema,3,1,0
aluno_0119737,1,03010,Maternal I,Integral,INHAUMA,Confirmado,6,0,0
aluno_0119740,1,1120605,Maternal I,Integral,GALEAO,Cancelado pelo sistema,0,0,0
aluno_0119740,2,1120601,Maternal I,Integral,GALEAO,Cancelado pelo sistema,0,0,0
aluno_0119740,3,1120603,Maternal I,Integral,GALEAO,Confirmado,0,0,0
aluno_0119741,1,1019614,Maternal I,Integral,SANTA CRUZ,Cancelado pelo sistema,2,1,0
aluno_0119741,1,0918827,Maternal I,Integral,SANTA CRUZ,Cancelado na confirmacao,2,1,0
aluno_0119741,2,1019632,Maternal I,Integral,SANTA CRUZ,Confirmado,2,1,0
aluno_0119743,1,04018,Maternal I,Integral,BONSUCESSO,Cancelado na confirmacao,0,1,0
aluno_0119743,1,04041,Maternal I,Integral,BONSUCESSO,Confirmado,0,1,0
aluno_0119743,2,04049,Maternal I,Integral,BONSUCESSO,Cancelado pelo sistema,0,1,0
aluno_0119743,3,0430604,Maternal I,Integral,BONSUCESSO,Cancelado pelo sistema,0,1,0
aluno_0119744,1,0431602,Maternal I,Integral,JARDIM AMERICA,Cancelado pelo sistema,54,0,0
aluno_0119744,2,0431605,Maternal I,Integral,JARDIM AMERICA,Cancelado pelo sistema,54,0,0
aluno_0119744,3,04040,Maternal I,Integral,JARDIM AMERICA,Confirmado,54,0,0
aluno_0119744,4,0431802,Maternal I,Integral,JARDIM AMERICA,Cancelado pelo sistema,54,0,0
aluno_0119745,1,09023,Maternal I,Integral,COSMOS,Cancelado pelo sistema,53,1,0
aluno_0119745,2,09018,Maternal I,Integral,COSMOS,Cancelado pelo sistema,53,1,0
aluno_0119745,3,0918618,Maternal I,Parcial,COSMOS,Confirmado,53,1,0
aluno_0119749,1,0313604,Maternal I,Integral,LINS DE VASCONCELOS,Cancelado pelo sistema,58,1,0
aluno_0119749,2,0313609,Maternal I,Integral,LINS DE VASCONCELOS,Confirmado,58,1,0
aluno_0119749,3,03007,Maternal I,Integral,LINS DE VASCONCELOS,Cancelado pelo sistema,58,1,0
aluno_0119750,1,10081,Maternal I,Integral,GUARATIBA,Confirmado,78,0,0
aluno_0119750,2,1026601,Maternal I,Parcial,GUARATIBA,Cancelado pelo sistema,78,0,0
aluno_0119751,1,0411601,Maternal I,Integral,PENHA,Cancelado pelo sistema,59,1,0
aluno_0119751,2,0410808,Maternal I,Integral,PENHA,Cancelado pelo sistema,59,1,0
aluno_0119751,3,04004,Maternal I,Integral,PENHA,Cancelado na confirmacao,59,1,0
aluno_0119751,4,04022,Maternal I,Integral,PENHA,Cancelado na confirmacao,59,1,0
aluno_0119751,5,04008,Maternal I,Integral,PENHA,Confirmado,59,1,0
aluno_0119752,1,09012,Maternal I,Integral,CAMPO GRANDE,Cancelado pelo sistema,53,1,0
aluno_0119752,1,1019632,Maternal I,Integral,CAMPO GRANDE,Cancelado pelo sistema,53,1,0
aluno_0119752,2,0918804,Maternal I,Integral,CAMPO GRANDE,Confirmado,53,1,0
aluno_0119752,3,0918818,Maternal I,Parcial,CAMPO GRANDE,Cancelado pelo sistema,53,1,0
aluno_0119752,4,0918802,Maternal I,Parcial,CAMPO GRANDE,Cancelado pelo sistema,53,1,0
aluno_0119754,1,0622202,Maternal I,Integral,RICARDO DE ALBUQUERQUE,Confirmado,4,0,0
aluno_0119754,1,06016,Maternal I,Integral,RICARDO DE ALBUQUERQUE,Cancelado pelo sistema,4,0,0
aluno_0119755,1,05008,Maternal I,Integral,PENHA CIRCULAR,Cancelado na confirmacao,78,0,0
aluno_0119755,1,0411602,Maternal I,Integral,PENHA CIRCULAR,Cancelado na confirmacao,78,0,0
aluno_0119755,2,04032,Maternal I,Integral,PENHA CIRCULAR,Cancelado na confirmacao,78,0,0
aluno_0119755,3,04034,Maternal I,Integral,PENHA CIRCULAR,Lista de espera,78,0,0
