cep,ordem,esc_codigo,distancia_km,mesma_microarea
23090730,5,918058,0.750,false
23090730,6,918078,0.768,false
23090730,7,918053,0.907,false
23090730,8,9041,1.077,false
23090730,9,918060,1.196,false
23090730,10,9049,1.312,false
23090740,1,918045,0.433,true
23090740,2,9045,0.582,false
23090740,3,918508,0.623,false
23090740,4,918054,0.714,false
23090740,5,918058,0.750,false
23090740,6,918078,0.768,false
23090740,7,918053,0.907,false
23090740,8,9041,1.077,false
23090740,9,918060,1.196,false
23090740,10,9049,1.312,false
23090750,1,918045,0.433,true
23090750,2,9045,0.582,false
23090750,3,918508,0.623,false
23090750,4,918054,0.714,false
23090750,5,918058,0.750,false
23090750,6,918078,0.768,false
23090750,7,918053,0.907,false
23090750,8,9041,1.077,false
23090750,9,918060,1.196,false
23090750,10,9049,1.312,false
23090760,1,918045,0.433,true
23090760,2,9045,0.582,false
23090760,3,918508,0.623,false
23090760,4,918054,0.714,false
23090760,5,918058,0.750,false
23090760,6,918078,0.768,false
23090760,7,918053,0.907,false
23090760,8,9041,1.077,false
23090760,9,918060,1.196,false
23090760,10,9049,1.312,false
23090770,1,9041,0.000,true
23090770,2,918060,0.144,true
23090770,3,9025,0.261,true
23090770,4,918054,0.520,true
23090770,5,918061,0.532,true
23090770,6,9028,0.553,true
23090770,7,918053,0.846,true
23090770,8,918076,0.867,false
23090770,9,9049,0.892,false
23090770,10,918058,0.916,false
23090780,1,918045,0.433,true
23090780,2,9045,0.582,false
23090780,3,918508,0.623,false
23090780,4,918054,0.714,false
23090780,5,918058,0.750,false
23090780,6,918078,0.768,false
23090780,7,918053,0.907,false
23090780,8,9041,1.077,false
23090780,9,918060,1.196,false
23090780,10,9049,1.312,false
23090790,1,918045,0.433,true
23090790,2,9045,0.582,false
23090790,3,918508,0.623,false
23090790,4,918054,0.714,false
23090790,5,918058,0.750,false
23090790,6,918078,0.768,false
23090790,7,918053,0.907,false
23090790,8,9041,1.077,false
23090790,9,918060,1.196,false
23090790,10,9049,1.312,false
23090800,1,918045,0.433,true
23090800,2,9045,0.582,false
23090800,3,918508,0.623,false
23090800,4,918054,0.714,false
23090800,5,918058,0.750,false
23090800,6,918078,0.768,false
23090800,7,918053,0.907,false
23090800,8,9041,1.077,false
23090800,9,918060,1.196,false
23090800,10,9049,1.312,false
23090805,1,918045,0.433,true
23090805,2,9045,0.582,false
23090805,3,918508,0.623,false
23090805,4,918054,0.714,false
23090805,5,918058,0.750,false
23090805,6,918078,0.768,false
23090805,7,918053,0.907,false
23090805,8,9041,1.077,false
23090805,9,918060,1.196,false
23090805,10,9049,1.312,false
23090810,1,918045,0.433,true
23090810,2,9045,0.582,false
23090810,3,918508,0.623,false
23090810,4,918054,0.714,false
23090810,5,918058,0.750,false
23090810,6,918078,0.768,false
23090810,7,918053,0.907,false
23090810,8,9041,1.077,false
23090810,9,918060,1.196,false
23090810,10,9049,1.312,false
23090815,1,918045,0.433,true
23090815,2,9045,0.582,false
23090815,3,918508,0.623,false
23090815,4,918054,0.714,false
23090815,5,918058,0.750,false
23090815,6,918078,0.768,false
23090815,7,918053,0.907,false
23090815,8,9041,1.077,false
23090815,9,918060,1.196,false
23090815,10,9049,1.312,false
23090820,1,918045,0.433,true
23090820,2,9045,0.582,false
23090820,3,918508,0.623,false
23090820,4,918054,0.714,false
23090820,5,918058,0.750,false
23090820,6,918078,0.768,false
23090820,7,918053,0.907,false
23090820,8,9041,1.077,false
23090820,9,918060,1.196,false
23090820,10,9049,1.312,false
23090830,1,918045,0.433,true
23090830,2,9045,0.582,false
23090830,3,918508,0.623,false
23090830,4,918054,0.714,false
23090830,5,918058,0.750,false
23090830,6,918078,0.768,false
23090830,7,918053,0.907,false
23090830,8,9041,1.077,false
23090830,9,918060,1.196,false
23090830,10,9049,1.312,false
23090840,1,918045,0.433,true
23090840,2,9045,0.582,false
23090840,3,918508,0.623,false
23090840,4,918054,0.714,false
23090840,5,918058,0.750,false
23090840,6,918078,0.768,false
23090840,7,918053,0.907,false
23090840,8,9041,1.077,false
23090840,9,918060,1.196,false
23090840,10,9049,1.312,false
23091050,1,9032,0.213,true
23091050,2,918039,0.218,true
23091050,3,918820,0.241,true
23091050,4,918003,0.339,true
23091050,5,918604,0.363,true
23091050,6,918803,0.415,true
23091050,7,918506,0.454,true
23091050,8,918037,0.612,false
23091050,9,918811,0.653,false
23091050,10,918031,0.738,true
23092000,1,918100,0.100,true
23092000,2,918825,0.229,true
23092000,3,9048,0.484,false
23092000,4,918836,0.494,true
23092000,5,918823,0.634,false
23092000,6,918044,0.791,true
23092000,7,918621,1.061,false
23092000,8,9052,1.285,true
23092000,9,9013,1.342,true
23092000,10,918511,1.439,false
23092001,1,918100,0.100,true
23092001,2,918825,0.229,true
23092001,3,9048,0.484,false
23092001,4,918836,0.494,true
23092001,5,918823,0.634,false
23092001,6,918044,0.791,true
23092001,7,918621,1.061,false
23092001,8,9052,1.285,true
23092001,9,9013,1.342,true
23092001,10,918511,1.439,false
23092002,1,918100,0.100,true
23092002,2,918825,0.229,true
23092002,3,9048,0.484,false
23092002,4,918836,0.494,true
23092002,5,918823,0.634,false
23092002,6,918044,0.791,true
23092002,7,918621,1.061,false
23092002,8,9052,1.285,true
23092002,9,9013,1.342,true
23092002,10,918511,1.439,false
23092005,1,918100,0.100,true
23092005,2,918825,0.229,true
23092005,3,9048,0.484,false
23092005,4,918836,0.494,true
23092005,5,918823,0.634,false
23092005,6,918044,0.791,true
23092005,7,918621,1.061,false
23092005,8,9052,1.285,true
23092005,9,9013,1.342,true
23092005,10,918511,1.439,false
23092010,1,918100,0.100,true
23092010,2,918825,0.229,true
23092010,3,9048,0.484,false
23092010,4,918836,0.494,true
23092010,5,918823,0.634,false
23092010,6,918044,0.791,true
23092010,7,918621,1.061,false
23092010,8,9052,1.285,true
23092010,9,9013,1.342,true
23092010,10,918511,1.439,false
23092020,1,918100,0.100,true
23092020,2,918825,0.229,true
23092020,3,9048,0.484,false
23092020,4,918836,0.494,true
23092020,5,918823,0.634,false
23092020,6,918044,0.791,true
23092020,7,918621,1.061,false
23092020,8,9052,1.285,true
23092020,9,9013,1.342,true
23092020,10,918511,1.439,false
23092030,1,918100,0.100,true
23092030,2,918825,0.229,true
23092030,3,9048,0.484,false
23092030,4,918836,0.494,true
23092030,5,918823,0.634,false
23092030,6,918044,0.791,true
23092030,7,918621,1.061,false
23092030,8,9052,1.285,true
23092030,9,9013,1.342,true
23092030,10,918511,1.439,false
23092031,1,918613,0.000,true
23092031,2,918105,0.283,true
23092031,3,9013,0.420,false
23092031,4,918044,0.715,false
23092031,5,9052,0.728,false
23092031,6,9051,0.731,true
23092031,7,918085,0.931,true
23092031,8,9048,1.039,true
23092031,9,918621,1.056,false
23092031,10,918836,1.069,false
23092032,1,918100,0.100,true
23092032,2,918825,0.229,true
23092032,3,9048,0.484,false
23092032,4,918836,0.494,true
23092032,5,918823,0.634,false
23092032,6,918044,0.791,true
23092032,7,918621,1.061,false
23092032,8,9052,1.285,true
23092032,9,9013,1.342,true
23092032,10,918511,1.439,false
23092046,1,918100,0.100,true
23092046,2,918825,0.229,true
23092046,3,9048,0.484,false
23092046,4,918836,0.494,true
23092046,5,918823,0.634,false
23092046,6,918044,0.791,true
23092046,7,918621,1.061,false
23092046,8,9052,1.285,true
23092046,9,9013,1.342,true
23092046,10,918511,1.439,false
23092049,1,918100,0.100,true
23092049,2,918825,0.229,true
23092049,3,9048,0.484,false
23092049,4,918836,0.494,true
23092049,5,918823,0.634,false
23092049,6,918044,0.791,true
23092049,7,918621,1.061,false
23092049,8,9052,1.285,true
23092049,9,9013,1.342,true
23092049,10,918511,1.439,false
23092050,1,918100,0.100,true
23092050,2,918825,0.229,true
23092050,3,9048,0.484,false
23092050,4,918836,0.494,true
23092050,5,918823,0.634,false
23092050,6,918044,0.791,true
23092050,7,918621,1.061,false
23092050,8,9052,1.285,true
23092050,9,9013,1.342,true
23092050,10,918511,1.439,false
23092055,1,918100,0.100,true
23092055,2,918825,0.229,true
23092055,3,9048,0.484,false
23092055,4,918836,0.494,true
23092055,5,918823,0.634,false
23092055,6,918044,0.791,true
23092055,7,918621,1.061,false
23092055,8,9052,1.285,true
23092055,9,9013,1.342,true
23092055,10,918511,1.439,false
23092060,1,918100,0.100,true
23092060,2,918825,0.229,true
23092060,3,9048,0.484,false
23092060,4,918836,0.494,true
23092060,5,918823,0.634,false
23092060,6,918044,0.791,true
23092060,7,918621,1.061,false
23092060,8,9052,1.285,true
23092060,9,9013,1.342,true
23092060,10,918511,1.439,false
23092065,1,918100,0.100,true
23092065,2,918825,0.229,true
23092065,3,9048,0.484,false
23092065,4,918836,0.494,true
23092065,5,918823,0.634,false
23092065,6,918044,0.791,true
23092065,7,918621,1.061,false
23092065,8,9052,1.285,true
23092065,9,9013,1.342,true
23092065,10,918511,1.439,false
23092067,1,918100,0.100,true
23092067,2,918825,0.229,true
23092067,3,9048,0.484,false
23092067,4,918836,0.494,true
23092067,5,918823,0.634,false
23092067,6,918044,0.791,true
23092067,7,918621,1.061,false
23092067,8,9052,1.285,true
23092067,9,9013,1.342,true
23092067,10,918511,1.439,false
23092070,1,918100,0.100,true
23092070,2,918825,0.229,true
23092070,3,9048,0.484,false
23092070,4,918836,0.494,true
23092070,5,918823,0.634,false
23092070,6,918044,0.791,true
23092070,7,918621,1.061,false
23092070,8,9052,1.285,true
23092070,9,9013,1.342,true
23092070,10,918511,1.439,false
23092080,1,918100,0.100,true
23092080,2,918825,0.229,true
23092080,3,9048,0.484,false
23092080,4,918836,0.494,true
23092080,5,918823,0.634,false
23092080,6,918044,0.791,true
23092080,7,918621,1.061,false
23092080,8,9052,1.285,true
23092080,9,9013,1.342,true
23092080,10,918511,1.439,false
23092082,1,918100,0.100,true
23092082,2,918825,0.229,true
23092082,3,9048,0.484,false
23092082,4,918836,0.494,true
23092082,5,918823,0.634,false
23092082,6,918044,0.791,true
23092082,7,918621,1.061,false
23092082,8,9052,1.285,true
23092082,9,9013,1.342,true
23092082,10,918511,1.439,false
23092090,1,918100,0.100,true
23092090,2,918825,0.229,true
23092090,3,9048,0.484,false
23092090,4,918836,0.494,true
23092090,5,918823,0.634,false
23092090,6,918044,0.791,true
23092090,7,918621,1.061,false
23092090,8,9052,1.285,true
23092090,9,9013,1.342,true
23092090,10,918511,1.439,false
23092093,1,918100,0.100,true
23092093,2,918825,0.229,true
23092093,3,9048,0.484,false
23092093,4,918836,0.494,true
23092093,5,918823,0.634,false
23092093,6,918044,0.791,true
23092093,7,918621,1.061,false
23092093,8,9052,1.285,true
23092093,9,9013,1.342,true
23092093,10,918511,1.439,false
23092120,1,918100,0.100,true
23092120,2,918825,0.229,true
23092120,3,9048,0.484,false
23092120,4,918836,0.494,true
23092120,5,918823,0.634,false
23092120,6,918044,0.791,true
23092120,7,918621,1.061,false
23092120,8,9052,1.285,true
23092120,9,9013,1.342,true
23092120,10,918511,1.439,false
23092122,1,918100,0.100,true
23092122,2,918825,0.229,true
23092122,3,9048,0.484,false
23092122,4,918836,0.494,true
23092122,5,918823,0.634,false
23092122,6,918044,0.791,true
23092122,7,918621,1.061,false
23092122,8,9052,1.285,true
23092122,9,9013,1.342,true
23092122,10,918511,1.439,false
23092130,1,918100,0.100,true
23092130,2,918825,0.229,true
23092130,3,9048,0.484,false
23092130,4,918836,0.494,true
23092130,5,918823,0.634,false
23092130,6,918044,0.791,true
23092130,7,918621,1.061,false
23092130,8,9052,1.285,true
23092130,9,9013,1.342,true
23092130,10,918511,1.439,false
23092150,1,918100,0.100,true
23092150,2,918825,0.229,true
23092150,3,9048,0.484,false
23092150,4,918836,0.494,true
23092150,5,918823,0.634,false
23092150,6,918044,0.791,true
23092150,7,918621,1.061,false
23092150,8,9052,1.285,true
23092150,9,9013,1.342,true
23092150,10,918511,1.439,false
23092160,1,918100,0.100,true
23092160,2,918825,0.229,true
23092160,3,9048,0.484,false
23092160,4,918836,0.494,true
23092160,5,918823,0.634,false
23092160,6,918044,0.791,true
23092160,7,918621,1.061,false
23092160,8,9052,1.285,true
23092160,9,9013,1.342,true
23092160,10,918511,1.439,false
23092170,1,918100,0.100,true
23092170,2,918825,0.229,true
23092170,3,9048,0.484,false
23092170,4,918836,0.494,true
23092170,5,918823,0.634,false
23092170,6,918044,0.791,true
23092170,7,918621,1.061,false
23092170,8,9052,1.285,true
23092170,9,9013,1.342,true
23092170,10,918511,1.439,false
23092180,1,918100,0.100,true
23092180,2,918825,0.229,true
23092180,3,9048,0.484,false
23092180,4,918836,0.494,true
23092180,5,918823,0.634,false
23092180,6,918044,0.791,true
23092180,7,918621,1.061,false
23092180,8,9052,1.285,true
23092180,9,9013,1.342,true
23092180,10,918511,1.439,false
23092190,1,918100,0.100,true
23092190,2,918825,0.229,true
23092190,3,9048,0.484,false
23092190,4,918836,0.494,true
23092190,5,918823,0.634,false
23092190,6,918044,0.791,true
23092190,7,918621,1.061,false
23092190,8,9052,1.285,true
23092190,9,9013,1.342,true
23092190,10,918511,1.439,false
23092200,1,918100,0.100,true
23092200,2,918825,0.229,true
23092200,3,9048,0.484,false
23092200,4,918836,0.494,true
23092200,5,918823,0.634,false
23092200,6,918044,0.791,true
23092200,7,918621,1.061,false
23092200,8,9052,1.285,true
23092200,9,9013,1.342,true
23092200,10,918511,1.439,false
23092205,1,918100,0.100,true
23092205,2,918825,0.229,true
23092205,3,9048,0.484,false
23092205,4,918836,0.494,true
23092205,5,918823,0.634,false
23092205,6,918044,0.791,true
23092205,7,918621,1.061,false
23092205,8,9052,1.285,true
23092205,9,9013,1.342,true
23092205,10,918511,1.439,false
23092209,1,918100,0.100,true
23092209,2,918825,0.229,true
23092209,3,9048,0.484,false
23092209,4,918836,0.494,true
23092209,5,918823,0.634,false
23092209,6,918044,0.791,true
23092209,7,918621,1.061,false
23092209,8,9052,1.285,true
23092209,9,9013,1.342,true
23092209,10,918511,1.439,false
23092210,1,918100,0.100,true
23092210,2,918825,0.229,true
23092210,3,9048,0.484,false
23092210,4,918836,0.494,true
23092210,5,918823,0.634,false
23092210,6,918044,0.791,true
23092210,7,918621,1.061,false
23092210,8,9052,1.285,true
23092210,9,9013,1.342,true
23092210,10,918511,1.439,false
23092220,1,918100,0.100,true
23092220,2,918825,0.229,true
23092220,3,9048,0.484,false
23092220,4,918836,0.494,true
23092220,5,918823,0.634,false
23092220,6,918044,0.791,true
23092220,7,918621,1.061,false
23092220,8,9052,1.285,true
23092220,9,9013,1.342,true
23092220,10,918511,1.439,false
23092230,1,918100,0.100,true
23092230,2,918825,0.229,true
23092230,3,9048,0.484,false
23092230,4,918836,0.494,true
23092230,5,918823,0.634,false
23092230,6,918044,0.791,true
23092230,7,918621,1.061,false
23092230,8,9052,1.285,true
23092230,9,9013,1.342,true
23092230,10,918511,1.439,false
23092240,1,918100,0.100,true
23092240,2,918825,0.229,true
23092240,3,9048,0.484,false
23092240,4,918836,0.494,true
23092240,5,918823,0.634,false
23092240,6,918044,0.791,true
23092240,7,918621,1.061,false
23092240,8,9052,1.285,true
23092240,9,9013,1.342,true
23092240,10,918511,1.439,false
23092250,1,918100,0.100,true
23092250,2,918825,0.229,true
23092250,3,9048,0.484,false
23092250,4,918836,0.494,true
23092250,5,918823,0.634,false
23092250,6,918044,0.791,true
23092250,7,918621,1.061,false
23092250,8,9052,1.285,true
23092250,9,9013,1.342,true
23092250,10,918511,1.439,false
23092255,1,918100,0.100,true
23092255,2,918825,0.229,true
23092255,3,9048,0.484,false
23092255,4,918836,0.494,true
23092255,5,918823,0.634,false
23092255,6,918044,0.791,true
23092255,7,918621,1.061,false
23092255,8,9052,1.285,true
23092255,9,9013,1.342,true
23092255,10,918511,1.439,false
23092290,1,918100,0.100,true
23092290,2,918825,0.229,true
23092290,3,9048,0.484,false
23092290,4,918836,0.494,true
23092290,5,918823,0.634,false
23092290,6,918044,0.791,true
23092290,7,918621,1.061,false
23092290,8,9052,1.285,true
23092290,9,9013,1.342,true
23092290,10,918511,1.439,false
23092300,1,918100,0.100,true
23092300,2,918825,0.229,true
23092300,3,9048,0.484,false
23092300,4,918836,0.494,true
23092300,5,918823,0.634,false
23092300,6,918044,0.791,true
23092300,7,918621,1.061,false
23092300,8,9052,1.285,true
23092300,9,9013,1.342,true
23092300,10,918511,1.439,false
23092302,1,918100,0.100,true
23092302,2,918825,0.229,true
23092302,3,9048,0.484,false
23092302,4,918836,0.494,true
23092302,5,918823,0.634,false
23092302,6,918044,0.791,true
23092302,7,918621,1.061,false
23092302,8,9052,1.285,true
23092302,9,9013,1.342,true
23092302,10,918511,1.439,false
23092320,1,918100,0.100,true
23092320,2,918825,0.229,true
23092320,3,9048,0.484,false
23092320,4,918836,0.494,true
23092320,5,918823,0.634,false
23092320,6,918044,0.791,true
23092320,7,918621,1.061,false
23092320,8,9052,1.285,true
23092320,9,9013,1.342,true
23092320,10,918511,1.439,false
23092350,1,918100,0.100,true
23092350,2,918825,0.229,true
23092350,3,9048,0.484,false
23092350,4,918836,0.494,true
23092350,5,918823,0.634,false
23092350,6,918044,0.791,true
23092350,7,918621,1.061,false
23092350,8,9052,1.285,true
23092350,9,9013,1.342,true
23092350,10,918511,1.439,false
23092360,1,918100,0.100,true
23092360,2,918825,0.229,true
23092360,3,9048,0.484,false
23092360,4,918836,0.494,true
23092360,5,918823,0.634,false
23092360,6,918044,0.791,true
23092360,7,918621,1.061,false
23092360,8,9052,1.285,true
23092360,9,9013,1.342,true
23092360,10,918511,1.439,false
23092370,1,918100,0.100,true
23092370,2,918825,0.229,true
23092370,3,9048,0.484,false
23092370,4,918836,0.494,true
23092370,5,918823,0.634,false
23092370,6,918044,0.791,true
23092370,7,918621,1.061,false
23092370,8,9052,1.285,true
23092370,9,9013,1.342,true
23092370,10,918511,1.439,false
23092375,1,918100,0.100,true
23092375,2,918825,0.229,true
23092375,3,9048,0.484,false
23092375,4,918836,0.494,true
23092375,5,918823,0.634,false
23092375,6,918044,0.791,true
23092375,7,918621,1.061,false
23092375,8,9052,1.285,true
23092375,9,9013,1.342,true
23092375,10,918511,1.439,false
23092380,1,918100,0.100,true
23092380,2,918825,0.229,true
23092380,3,9048,0.484,false
23092380,4,918836,0.494,true
23092380,5,918823,0.634,false
23092380,6,918044,0.791,true
23092380,7,918621,1.061,false
23092380,8,9052,1.285,true
23092380,9,9013,1.342,true
23092380,10,918511,1.439,false
23092390,1,918100,0.100,true
23092390,2,918825,0.229,true
23092390,3,9048,0.484,false
23092390,4,918836,0.494,true
23092390,5,918823,0.634,false
23092390,6,918044,0.791,true
23092390,7,918621,1.061,false
23092390,8,9052,1.285,true
23092390,9,9013,1.342,true
23092390,10,918511,1.439,false
23092395,1,918100,0.100,true
23092395,2,918825,0.229,true
23092395,3,9048,0.484,false
23092395,4,918836,0.494,true
23092395,5,918823,0.634,false
23092395,6,918044,0.791,true
23092395,7,918621,1.061,false
23092395,8,9052,1.285,true
23092395,9,9013,1.342,true
23092395,10,918511,1.439,false
23092400,1,918100,0.100,true
23092400,2,918825,0.229,true
23092400,3,9048,0.484,false
23092400,4,918836,0.494,true
23092400,5,918823,0.634,false
23092400,6,918044,0.791,true
23092400,7,918621,1.061,false
23092400,8,9052,1.285,true
23092400,9,9013,1.342,true
23092400,10,918511,1.439,false
23092430,1,918100,0.100,true
23092430,2,918825,0.229,true
23092430,3,9048,0.484,false
23092430,4,918836,0.494,true
23092430,5,918823,0.634,false
23092430,6,918044,0.791,true
23092430,7,918621,1.061,false
23092430,8,9052,1.285,true
23092430,9,9013,1.342,true
23092430,10,918511,1.439,false
23092440,1,918100,0.100,true
23092440,2,918825,0.229,true
23092440,3,9048,0.484,false
23092440,4,918836,0.494,true
23092440,5,918823,0.634,false
23092440,6,918044,0.791,true
23092440,7,918621,1.061,false
23092440,8,9052,1.285,true
23092440,9,9013,1.342,true
23092440,10,918511,1.439,false
23092450,1,918100,0.100,true
23092450,2,918825,0.229,true
23092450,3,9048,0.484,false
23092450,4,918836,0.494,true
23092450,5,918823,0.634,false
23092450,6,918044,0.791,true
23092450,7,918621,1.061,false
23092450,8,9052,1.285,true
23092450,9,9013,1.342,true
23092450,10,918511,1.439,false
23092470,1,918100,0.100,true
23092470,2,918825,0.229,true
23092470,3,9048,0.484,false
23092470,4,918836,0.494,true
23092470,5,918823,0.634,false
23092470,6,918044,0.791,true
23092470,7,918621,1.061,false
23092470,8,9052,1.285,true
23092470,9,9013,1.342,true
23092470,10,918511,1.439,false
23092480,1,918100,0.100,true
23092480,2,918825,0.229,true
23092480,3,9048,0.484,false
23092480,4,918836,0.494,true
23092480,5,918823,0.634,false
23092480,6,918044,0.791,true
23092480,7,918621,1.061,false
23092480,8,9052,1.285,true
23092480,9,9013,1.342,true
23092480,10,918511,1.439,false
23092490,1,918100,0.100,true
23092490,2,918825,0.229,true
23092490,3,9048,0.484,false
23092490,4,918836,0.494,true
23092490,5,918823,0.634,false
23092490,6,918044,0.791,true
23092490,7,918621,1.061,false
23092490,8,9052,1.285,true
23092490,9,9013,1.342,true
23092490,10,918511,1.439,false
23092510,1,918100,0.100,true
23092510,2,918825,0.229,true
23092510,3,9048,0.484,false
23092510,4,918836,0.494,true
23092510,5,918823,0.634,false
23092510,6,918044,0.791,true
23092510,7,918621,1.061,false
23092510,8,9052,1.285,true
23092510,9,9013,1.342,true
23092510,10,918511,1.439,false
23092520,1,918815,0.000,true
23092520,2,918057,0.368,false
23092520,3,918075,0.498,false
23092520,4,9030,0.785,false
23092520,5,918080,0.962,false
23092520,6,918053,1.077,false
23092520,7,918045,1.655,true
23092520,8,918100,1.670,true
23092520,9,918825,1.699,true
23092520,10,9045,1.764,false
23092530,1,918100,0.100,true
23092530,2,918825,0.229,true
23092530,3,9048,0.484,false
23092530,4,918836,0.494,true
23092530,5,918823,0.634,false
23092530,6,918044,0.791,true
23092530,7,918621,1.061,false
23092530,8,9052,1.285,true
23092530,9,9013,1.342,true
23092530,10,918511,1.439,false
23092540,1,918100,0.100,true
23092540,2,918825,0.229,true
23092540,3,9048,0.484,false
23092540,4,918836,0.494,true
23092540,5,918823,0.634,false
23092540,6,918044,0.791,true
23092540,7,918621,1.061,false
23092540,8,9052,1.285,true
23092540,9,9013,1.342,true
23092540,10,918511,1.439,false
23092550,1,918100,0.100,true
23092550,2,918825,0.229,true
23092550,3,9048,0.484,false
23092550,4,918836,0.494,true
23092550,5,918823,0.634,false
23092550,6,918044,0.791,true
23092550,7,918621,1.061,false
23092550,8,9052,1.285,true
23092550,9,9013,1.342,true
23092550,10,918511,1.439,false
23092560,1,918100,0.100,true
23092560,2,918825,0.229,true
23092560,3,9048,0.484,false
23092560,4,918836,0.494,true
23092560,5,918823,0.634,false
23092560,6,918044,0.791,true
23092560,7,918621,1.061,false
23092560,8,9052,1.285,true
23092560,9,9013,1.342,true
23092560,10,918511,1.439,false
23092570,1,918100,0.100,true
23092570,2,918825,0.229,true
23092570,3,9048,0.484,false
23092570,4,918836,0.494,true
23092570,5,918823,0.634,false
23092570,6,918044,0.791,true
23092570,7,918621,1.061,false
23092570,8,9052,1.285,true
23092570,9,9013,1.342,true
23092570,10,918511,1.439,false
23092580,1,918100,0.100,true
23092580,2,918825,0.229,true
23092580,3,9048,0.484,false
23092580,4,918836,0.494,true
23092580,5,918823,0.634,false
23092580,6,918044,0.791,true
23092580,7,918621,1.061,false
23092580,8,9052,1.285,true
23092580,9,9013,1.342,true
23092580,10,918511,1.439,false
23092590,1,918100,0.100,true
23092590,2,918825,0.229,true
23092590,3,9048,0.484,false
23092590,4,918836,0.494,true
23092590,5,918823,0.634,false
23092590,6,918044,0.791,true
23092590,7,918621,1.061,false
23092590,8,9052,1.285,true
23092590,9,9013,1.342,true
23092590,10,918511,1.439,false
23092600,1,918100,0.100,true
23092600,2,918825,0.229,true
23092600,3,9048,0.484,false
23092600,4,918836,0.494,true
23092600,5,918823,0.634,false
23092600,6,918044,0.791,true
23092600,7,918621,1.061,false
23092600,8,9052,1.285,true
23092600,9,9013,1.342,true
23092600,10,918511,1.439,false
23092615,1,918100,0.100,true
23092615,2,918825,0.229,true
23092615,3,9048,0.484,false
23092615,4,918836,0.494,true
23092615,5,918823,0.634,false
23092615,6,918044,0.791,true
23092615,7,918621,1.061,false
23092615,8,9052,1.285,true
23092615,9,9013,1.342,true
23092615,10,918511,1.439,false
23092620,1,918100,0.100,true
23092620,2,918825,0.229,true
23092620,3,9048,0.484,false
23092620,4,918836,0.494,true
23092620,5,918823,0.634,false
23092620,6,918044,0.791,true
23092620,7,918621,1.061,false
23092620,8,9052,1.285,true
23092620,9,9013,1.342,true
23092620,10,918511,1.439,false
23092622,1,918100,0.100,true
23092622,2,918825,0.229,true
23092622,3,9048,0.484,false
23092622,4,918836,0.494,true
23092622,5,918823,0.634,false
23092622,6,918044,0.791,true
23092622,7,918621,1.061,false
23092622,8,9052,1.285,true
23092622,9,9013,1.342,true
23092622,10,918511,1.439,false
23092624,1,918100,0.100,true
23092624,2,918825,0.229,true
23092624,3,9048,0.484,false
23092624,4,918836,0.494,true
23092624,5,918823,0.634,false
23092624,6,918044,0.791,true
23092624,7,918621,1.061,false
23092624,8,9052,1.285,true
23092624,9,9013,1.342,true
23092624,10,918511,1.439,false
23092626,1,918100,0.100,true
23092626,2,918825,0.229,true
23092626,3,9048,0.484,false
23092626,4,918836,0.494,true
23092626,5,918823,0.634,false
23092626,6,918044,0.791,true
23092626,7,918621,1.061,false
23092626,8,9052,1.285,true
23092626,9,9013,1.342,true
23092626,10,918511,1.439,false
23092627,1,918100,0.100,true
23092627,2,918825,0.229,true
23092627,3,9048,0.484,false
23092627,4,918836,0.494,true
23092627,5,918823,0.634,false
23092627,6,918044,0.791,true
23092627,7,918621,1.061,false
23092627,8,9052,1.285,true
23092627,9,9013,1.342,true
23092627,10,918511,1.439,false
23092628,1,918100,0.100,true
23092628,2,918825,0.229,true
23092628,3,9048,0.484,false
23092628,4,918836,0.494,true
23092628,5,918823,0.634,false
23092628,6,918044,0.791,true
23092628,7,918621,1.061,false
23092628,8,9052,1.285,true
23092628,9,9013,1.342,true
23092628,10,918511,1.439,false
23092629,1,918100,0.100,true
23092629,2,918825,0.229,true
23092629,3,9048,0.484,false
23092629,4,918836,0.494,true
23092629,5,918823,0.634,false
23092629,6,918044,0.791,true
23092629,7,918621,1.061,false
23092629,8,9052,1.285,true
23092629,9,9013,1.342,true
23092629,10,918511,1.439,false
23092630,1,918100,0.100,true
23092630,2,918825,0.229,true
23092630,3,9048,0.484,false
23092630,4,918836,0.494,true
23092630,5,918823,0.634,false
23092630,6,918044,0.791,true
23092630,7,918621,1.061,false
23092630,8,9052,1.285,true
23092630,9,9013,1.342,true
23092630,10,918511,1.439,false
23092631,1,918100,0.100,true
23092631,2,918825,0.229,true
23092631,3,9048,0.484,false
23092631,4,918836,0.494,true
23092631,5,918823,0.634,false
23092631,6,918044,0.791,true
23092631,7,918621,1.061,false
23092631,8,9052,1.285,true
23092631,9,9013,1.342,true
23092631,10,918511,1.439,false
23092632,1,918100,0.100,true
23092632,2,918825,0.229,true
23092632,3,9048,0.484,false
23092632,4,918836,0.494,true
23092632,5,918823,0.634,false
23092632,6,918044,0.791,true
23092632,7,918621,1.061,false
23092632,8,9052,1.285,true
23092632,9,9013,1.342,true
23092632,10,918511,1.439,false
23092634,1,918100,0.100,true
23092634,2,918825,0.229,true
23092634,3,9048,0.484,false
23092634,4,918836,0.494,true
23092634,5,918823,0.634,false
23092634,6,918044,0.791,true
23092634,7,918621,1.061,false
23092634,8,9052,1.285,true
23092634,9,9013,1.342,true
23092634,10,918511,1.439,false
23092637,1,918100,0.100,true
23092637,2,918825,0.229,true
23092637,3,9048,0.484,false
23092637,4,918836,0.494,true
23092637,5,918823,0.634,false
